timestamp_ns,timestamp_iso,valor
1787140802031250000,2026-08-19T07:00:02.031250,-0.562377
1787140802062500000,2026-08-19T07:00:02.062500,-0.290259
1787140802093750000,2026-08-19T07:00:02.093750,0.145129
1787140802125000000,2026-08-19T07:00:02.125000,0.217694
1787140802156250000,2026-08-19T07:00:02.156250,0.072565
1787140802187500000,2026-08-19T07:00:02.187500,-0.036282
1787140802218750000,2026-08-19T07:00:02.218750,-0.181412
1787140802250000000,2026-08-19T07:00:02.250000,-0.308400
1787140802281250000,2026-08-19T07:00:02.281250,-0.145129
1787140802312500000,2026-08-19T07:00:02.312500,0.072565
1787140802343750000,2026-08-19T07:00:02.343750,0.145129
1787140802375000000,2026-08-19T07:00:02.375000,0.217694
1787140802406250000,2026-08-19T07:00:02.406250,0.000000
1787140802437500000,2026-08-19T07:00:02.437500,0.199553
1787140802468750000,2026-08-19T07:00:02.468750,-0.145129
1787140802500000000,2026-08-19T07:00:02.500000,-0.072565
1787140802531250000,2026-08-19T07:00:02.531250,-0.072565
1787140802562500000,2026-08-19T07:00:02.562500,0.054424
1787140802593750000,2026-08-19T07:00:02.593750,-0.145129
1787140802625000000,2026-08-19T07:00:02.625000,0.054424
1787140802656250000,2026-08-19T07:00:02.656250,-0.018141
1787140802687500000,2026-08-19T07:00:02.687500,-0.018141
1787140802718750000,2026-08-19T07:00:02.718750,-0.054424
1787140802750000000,2026-08-19T07:00:02.750000,0.018141
1787140802781250000,2026-08-19T07:00:02.781250,-0.145129
1787140802812500000,2026-08-19T07:00:02.812500,-0.000000
1787140802843750000,2026-08-19T07:00:02.843750,0.054424
1787140802875000000,2026-08-19T07:00:02.875000,-0.126988
1787140802906250000,2026-08-19T07:00:02.906250,-0.217694
1787140802937500000,2026-08-19T07:00:02.937500,-0.380965
1787140802968750000,2026-08-19T07:00:02.968750,-0.380965
1787140803000000000,2026-08-19T07:00:03,-0.326541
1787140803031250000,2026-08-19T07:00:03.031250,0.054424
1787140803062500000,2026-08-19T07:00:03.062500,-0.090706
1787140803093750000,2026-08-19T07:00:03.093750,0.126988
1787140803125000000,2026-08-19T07:00:03.125000,0.090706
1787140803156250000,2026-08-19T07:00:03.156250,-0.163271
1787140803187500000,2026-08-19T07:00:03.187500,-0.399106
1787140803218750000,2026-08-19T07:00:03.218750,0.163271
1787140803250000000,2026-08-19T07:00:03.250000,0.126988
1787140803281250000,2026-08-19T07:00:03.281250,0.199553
1787140803312500000,2026-08-19T07:00:03.312500,0.126988
1787140803343750000,2026-08-19T07:00:03.343750,0.362824
1787140803375000000,2026-08-19T07:00:03.375000,-0.108847
1787140803406250000,2026-08-19T07:00:03.406250,0.199553
1787140803437500000,2026-08-19T07:00:03.437500,0.199553
1787140803468750000,2026-08-19T07:00:03.468750,0.380965
1787140803500000000,2026-08-19T07:00:03.500000,0.054424
1787140803531250000,2026-08-19T07:00:03.531250,0.145129
1787140803562500000,2026-08-19T07:00:03.562500,0.000000
1787140803593750000,2026-08-19T07:00:03.593750,-0.163271
1787140803625000000,2026-08-19T07:00:03.625000,-0.090706
1787140803656250000,2026-08-19T07:00:03.656250,-0.072565
1787140803687500000,2026-08-19T07:00:03.687500,0.018141
1787140803718750000,2026-08-19T07:00:03.718750,-0.145129
